evntName,lat,lon,depth,mag,maxAmp,spCen,rmsA,maxPFA,maxFA,maxPF_FA,Energy,rect,azmth,indAngl,Dip,DipRec,ccD,ccS,xotsu,ccnAb2D,ccnAb2S,ypicD,ypicS,ccnRel2D,ccnRel2S,ccAb2D,ccAb2S,ccRel2D,ccRel2S,xp2D,xp2S,xpp2D,xpp2S,semD,semS,skwnss,semblanceD,semblanceS,envelopD,envelopS,udD,udS,ud2D,ud2S,class
2_20150420_050057,30.009709,-91.143101,140,-0.73,3935.927273,120.971274,16.697237,311.276318,72.555556,1.484338,1301186.639,0.993346,63.723061,65.733735,24.266265,65.733735,0.109577,0.220657,769,0.066764,0.057984,152.333333,173.333333,0.000922,0.000962,0.06184,0.01249,0.005218,0.00528,0.013778,0.013956,-0.01932,0.010501,0.18256,0.231956,-1.756821,36,44.333333,1.395191,2.470585,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150420_050116,30.010064,-91.142679,80,-0.91,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150420_051943,30.009165,-91.142903,142,-0.52,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150420_052321,30.009929,-91.142682,182,-0.71,4652.532111,153.323213,20.160421,226.646395,117.5,1.211306,1163756.764,0.971544,51.2938,58.431253,31.568747,58.431253,0.103175,0.231912,3272,0.067471,0.058379,156.5,176,0.001216,0.001255,0.101925,0.055401,-0.002828,-0.006257,0.018747,0.018874,-0.004437,0.001569,0.192385,0.226044,0,41.166667,44.666667,1.465264,3.554731,1709.807427,21091.52998,34783202.63,1322143215,Shallow
2_20150420_080113,30.009454,-91.142898,121,-0.64,32702.86216,164.32331,111.237966,1501.00925,138,465.658035,66630058.04,0.966764,26.572908,57.868641,32.131359,57.868641,0.115624,0.286205,864,0.059824,0.051078,153.333333,178.333333,0.001593,0.001623,0.057406,0.002522,-0.022203,0.002601,0.023697,0.02372,-0.016898,0.005152,0.195508,0.210224,-1.756821,43,30.333333,1.507083,3.176844,505831.9125,504936.4008,6.71186E+11,6.71236E+11,Shallow
2_20150420_134909,30.008973,-91.142078,60,-0.49,34095.18232,136.483061,119.724786,1573.055158,112,466.636696,66807686.77,0.987509,26.674236,43.238404,46.761596,43.238404,0.087664,0.248786,814,0.06198,0.053453,150.333333,177.333333,0.001299,0.001331,0.056593,0.011409,-0.024951,0.001008,0.014242,0.014371,-0.015165,0.019045,0.187591,0.210447,1.756821,39,31.333333,1.347471,1.580115,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150420_142007,30.009165,-91.142903,157,-0.98,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150420_181116,30.009174,-91.142903,200,-0.56,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150421_034110,30.009523,-91.143311,140,-1.02,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150421_053510,30.010608,-91.142876,140,-0.75,3151.658076,142.59749,13.394833,238.618454,91,1.139505,977733.2367,0.976482,51.061696,65.09359,24.90641,65.09359,0.116103,0.244962,1456,0.065026,0.056209,152.25,173.75,0.001239,0.001277,0.062765,0.009493,0.003891,0.006078,0.020814,0.020913,-0.014125,0.01053,0.189809,0.229451,-2.635231,41.5,43.25,1.506025,3.494723,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150421_053611,30.009354,-91.143522,120,-0.97,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150421_054253,30.008155,-91.143544,120,-1.07,9568.775439,130.367922,52.299565,606.54225,121,3.317314,4387565.252,0.982757,64.305754,61.297384,28.702616,61.297384,0.097214,0.244212,2160,0.063209,0.054588,153,176,0.000989,0.001034,0.0997,0.100717,0.007076,-0.017074,0.019448,0.019602,-0.001755,0.020386,0.192014,0.226491,-3.162278,35.2,37.8,1.374993,2.070725,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150421_080935,30.009174,-91.142903,181,-0.64,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150421_102415,30.009324,-91.142693,120,-1.19,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150421_232851,30.009709,-91.143101,80,-1.28,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150422_032114,30.009171,-91.143318,100,-0.67,8107.12128,143.219292,44.164241,508.892686,125.222222,2.781929,3657533.215,0.973279,55.767728,61.610012,28.389988,61.610012,0.103625,0.256489,3238,0.062643,0.05397,152.833333,175.833333,0.001189,0.001231,0.094007,0.084015,0.005882,-0.012816,0.023193,0.023299,-0.00122,0.018758,0.195271,0.225731,-3.513642,39,38.166667,1.452249,2.820127,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150422_034730,30.009063,-91.142708,60,-1.13,29797.85658,155.624889,120.026506,1555.954849,146.166667,351.665147,53714056.85,0.96368,36.485145,65.425086,24.574914,65.425086,0.102401,0.285254,1518.666667,0.061187,0.052069,152.75,177.75,0.001565,0.001606,0.110694,0.123028,-0.003031,-0.022511,0.026141,0.026218,0.001537,0.019809,0.1915,0.20719,-2.635231,37.5,26.5,1.465841,2.711229,505831.9125,504936.4008,6.71186E+11,6.71236E+11,Shallow
2_20150422_075411,30.008999,-91.143321,181,-1.14,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150422_075507,30.007556,-91.14397,180,-0.99,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150422_090612,30.010437,-91.14288,180,-1.32,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150422_202121,30.008795,-91.142288,60,-0.95,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150423_012204,30.009174,-91.142903,181,-0.99,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150423_121341,30.008558,-91.143329,199,-0.92,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150424_000523,30.009736,-91.142478,60,-0.8,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150424_100507,30.010581,-91.142255,140,-0.66,1996.531545,159.146929,6.750115,186.251282,105,0.444943,843517.0783,0.965454,57.560873,77.528446,12.471554,77.528446,0.118161,0.227292,1481.333333,0.072018,0.062079,159.75,175,0.001323,0.001364,0.126506,0.080918,0.00653,-0.009467,0.019124,0.01927,-0.006406,-0.012382,0.183398,0.223791,0,38.5,46,1.521154,4.480989,1709.807427,21091.52998,34783202.62,1322143215,Shallow
2_20150424_100550,30.010446,-91.142258,159,-1.49,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150424_121447,30.010076,-91.142886,215,-0.49,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150424_121638,30.009706,-91.142893,160,-1.01,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150424_121717,30.009168,-91.143733,180,-0.79,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150424_121734,30.010085,-91.142886,120,-0.62,2543.607117,148.811523,8.210417,239.230409,98.555556,0.505677,1123557.916,0.9726,63.621733,80.363972,9.636028,80.363972,0.137537,0.258076,819,0.064608,0.055609,155.333333,174.333333,0.001217,0.001255,0.062653,0.003603,0.007965,0.006873,0.023233,0.023305,-0.021053,-0.003392,0.190478,0.231733,-5.270463,40,43.333333,1.554803,4.067314,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150424_121844,30.00896,-91.143115,80,-0.96,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150424_121946,30.010067,-91.142265,60,-0.86,3151.658076,142.59749,13.394833,238.618454,91,1.139505,977733.2367,0.976482,51.061696,65.09359,24.90641,65.09359,0.116103,0.244962,1456,0.065026,0.056209,152.25,173.75,0.001239,0.001277,0.062765,0.009493,0.003891,0.006078,0.020814,0.020913,-0.014125,0.01053,0.189809,0.229451,-2.635231,41.5,43.25,1.506025,3.494723,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150424_122414,30.009718,-91.142478,60,-1.22,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150424_182923,30.009703,-91.142686,100,-0.66,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150425_052044,30.009463,-91.142898,122,-0.48,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150425_052924,30.009165,-91.142903,140,-0.8,10717.01656,131.971055,58.137436,698.982165,134.166667,3.386396,5349391.765,0.981414,77.036796,71.801119,18.198881,71.801119,0.108566,0.25386,1364,0.06244,0.053733,155.5,177,0.000909,0.000957,0.10885,0.119105,0.010928,-0.022266,0.02092,0.021067,-0.003858,0.012409,0.193067,0.227463,-5.270463,32.5,36.5,1.378819,2.14417,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150425_065626,30.008564,-91.143122,80,-0.78,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150425_075707,30.009381,-91.143521,80,-0.86,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150425_132804,30.009649,-91.143309,181,-0.96,7781.683974,134.276924,34.844628,321.132141,119.888889,2.064692,1763374.21,0.9878,55.471037,43.144373,46.855627,43.144373,0.094957,0.236827,773,0.061254,0.053309,152.333333,176.666667,0.000912,0.000948,0.055577,0.004629,-0.010365,0.002133,0.016626,0.016743,-0.011103,0.016183,0.200219,0.232577,-1.756821,41.333333,43,1.373303,2.073946,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150425_133707,30.010431,-91.142465,224,-1.17,7261.742133,132.784866,28.719206,358.379005,122,1.286366,2143837.931,0.990409,80.641776,66.370018,23.629982,66.370018,0.123844,0.244346,748,0.061495,0.053297,157,177.333333,0.00072,0.000758,0.054947,-0.002707,-0.003591,0.002926,0.016736,0.016851,-0.024092,-0.004715,0.197597,0.237254,-5.270463,36.333333,43.666667,1.391054,2.420764,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150425_174925,30.009549,-91.143933,80,-0.91,5511.977568,145.957225,23.718664,266.512894,116.133333,1.401019,1395829.204,0.977049,53.676902,56.31313,33.68687,56.31313,0.111804,0.251307,2240,0.062116,0.053756,153.2,175.8,0.001131,0.001167,0.058696,0.003909,-0.003838,0.004189,0.021137,0.021216,-0.012832,0.009754,0.19843,0.231259,-3.162278,42.6,42.8,1.474275,3.121275,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150425_235641,30.00896,-91.143115,60,-0.81,5646.019221,151.457684,22.41131,273.94547,128.083333,0.991026,1609721.705,0.974279,63.750732,65.570802,24.429198,65.570802,0.126804,0.262728,1428,0.061075,0.052694,155.75,176.75,0.001087,0.001123,0.057595,-0.001905,-0.002715,0.004313,0.023032,0.023085,-0.017704,-0.000882,0.201087,0.233424,-5.270463,41.75,42.75,1.502922,3.457357,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150426_072022,30.010599,-91.142255,80,-0.89,2543.607117,148.811523,8.210417,239.230409,98.555556,0.505677,1123557.916,0.9726,63.621733,80.363972,9.636028,80.363972,0.137537,0.258076,819,0.064608,0.055609,155.333333,174.333333,0.001217,0.001255,0.062653,0.003603,0.007965,0.006873,0.023233,0.023305,-0.021053,-0.003392,0.190478,0.231733,-5.270463,40,43.333333,1.554803,4.067314,13211.18798,25644.64862,482204888,1813683230,Shallow
2_20150426_084840,30.009727,-91.142478,60,-1.15,34095.18232,136.483061,119.724786,1573.055158,112,466.636696,66807686.77,0.987509,26.674236,43.238404,46.761596,43.238404,0.087664,0.248786,814,0.06198,0.053453,150.333333,177.333333,0.001299,0.001331,0.056593,0.011409,-0.024951,0.001008,0.014242,0.014371,-0.015165,0.019045,0.187591,0.210447,1.756821,39,31.333333,1.347471,1.580115,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150426_125704,30.008909,-91.14267,122,-0.59,6690.259338,130.577497,28.776425,327.979901,108.583333,1.725022,1742943.248,0.989839,63.826728,54.598125,35.401875,54.598125,0.105834,0.234664,1361.333333,0.062692,0.054475,153.5,176,0.000866,0.000904,0.056986,0.004761,-0.004776,0.003118,0.015941,0.016074,-0.016404,0.009538,0.195149,0.233591,-2.635231,38.75,43.5,1.383213,2.25981,20399.68594,26880.00067,1176469492,2341161020,Shallow
2_20150426_164734,30.010482,-91.141593,180,-0.72,4652.532111,153.323213,20.160421,226.646395,117.5,1.211306,1163756.764,0.971544,51.2938,58.431253,31.568747,58.431253,0.103175,0.231912,3272,0.067471,0.058379,156.5,176,0.001216,0.001255,0.101925,0.055401,-0.002828,-0.006257,0.018747,0.018874,-0.004437,0.001569,0.192385,0.226044,0,41.166667,44.666667,1.465264,3.554731,1709.807427,21091.52998,34783202.63,1322143215,Shallow
